Customer ID,Gender,Age,Income (USD/Month),Payment_Mode
2387,Male,39,10928,Card
1120,Female,60,5489,Cash
635,Female,51,12611,Cash
2799,Male,39,10911,Card
2161,Female,40,9811,Cash
625,Male,45,14872,Cash
17166,Male,34,20209,Cash
15561,Male,35,11612,Card
17157,Male,62,20894,Card
16186,Female,47,15681,Cash
16628,Female,33,6815,Card
17971,Female,26,22879,Card
15622,Male,37,24928,Cash
15790,Female,39,2533,Card
15175,Male,28,16300,Card
17513,Male,24,31924,Cash
15432,Male,20,23815,Cash
15481,Male,50,18565,Card
17124,Male,32,20873,Cash
21102,Female,60,10288,Card
21353,Female,37,30860,Card
22777,Female,57,21989,Card
23274,Female,36,9922,Cash
23481,Female,25,8456,Card
21201,Female,54,13049,Card
21434,Male,38,9976,Cash
49477,Female,37,2285,Cash
49542,Female,20,11437,Cash
50867,Female,25,4573,Card
49208,Male,26,19533,Cash
47439,Female,62,13376,Card
46372,Male,59,22203,Cash
47350,Male,35,20310,Card
46672,Female,21,34972,Card
47844,Female,18,7788,Card
46077,Female,22,23800,Card
19033,Male,38,21598,Card
18634,Male,28,5526,Card
20858,Male,23,28702,Cash
20124,Female,59,10617,Card
20162,Male,34,3855,Cash
18951,Female,62,8491,Card
18635,Female,26,12421,Card
20632,Male,34,18062,Cash
20238,Female,19,22560,Card
20735,Female,34,7301,Card
20789,Female,39,7780,Card
19302,Male,29,8650,Cash
20823,Male,39,17756,Cash
20135,Male,26,21204,Card
20208,Female,33,23069,Card
20631,Male,59,4518,Cash
18755,Female,30,11087,Card
19078,Female,19,30398,Card
18851,Male,21,22033,Card
42664,Male,57,4963,Cash
44184,Male,21,5435,Card
42923,Female,42,2121,Cash
44956,Female,50,2977,Cash
44702,Male,51,6036,Cash
38020,Female,38,15886,Card
37103,Female,19,13256,Card
38644,Female,34,10743,Card
37146,Male,19,9900,Card
38972,Female,22,23210,Card
37378,Male,20,26103,Cash
38119,Male,25,22725,Card
38153,Female,19,29153,Card
37291,Male,46,10981,Card
36058,Female,38,21103,Card
36559,Female,19,14783,Cash
38737,Male,32,12259,Cash
37448,Male,61,23187,Card
38216,Female,21,20372,Cash
38938,Male,32,11417,Cash
38029,Male,39,3637,Card
36584,Male,22,11937,Card
13505,Female,30,16332,Cash
14066,Female,26,16698,Card
12473,Female,58,33317,Cash
14679,Female,58,3214,Cash
12896,Male,47,15680,Card
12871,Female,50,14180,Cash
13223,Female,23,8620,Cash
12501,Male,54,9204,Card
14386,Male,31,14073,Card
14537,Female,35,8265,Cash
12947,Female,48,22100,Card
13485,Female,59,8312,Card
13670,Male,46,33175,Card
12643,Male,21,5947,Card
14137,Female,59,5416,Cash
14015,Male,31,5063,Cash
14353,Male,39,6376,Card
12628,Female,33,7888,Card
12773,Male,23,8815,Cash
14649,Female,35,11523,Cash
13358,Female,28,15903,Card
40484,Male,27,32183,Card
41840,Male,63,22704,Card
40342,Male,34,19906,Cash
39664,Male,23,31015,Card
39747,Male,41,12543,Cash
41468,Male,37,33656,Card
51426,Male,37,19481,Cash
53735,Male,29,5761,Card
53407,Male,21,2038,Card
52095,Female,47,9586,Card
51787,Female,23,3057,Cash
53115,Male,25,15983,Cash
51460,Female,38,26115,Card
51086,Female,35,18752,Cash
53931,Male,24,9471,Card
51615,Female,59,10516,Card
51780,Female,49,8518,Cash
53756,Male,19,15190,Card
52451,Female,23,17301,Card
52709,Male,37,3767,Card
53148,Female,19,11865,Cash
51834,Male,58,12992,Cash
52351,Female,29,17076,Cash
51395,Female,33,14653,Card
53165,Male,34,12170,Card
53215,Female,53,7121,Cash
51372,Male,34,3091,Card
52697,Female,29,13461,Card
52071,Female,29,22560,Card
52386,Female,43,21801,Card
53096,Male,24,4725,Card
52907,Female,42,11242,Card
53774,Female,32,15768,Cash
51332,Female,31,18237,Cash
53577,Female,26,22033,Card
53748,Female,31,7558,Cash
51075,Female,29,6302,Cash
53544,Male,43,3160,Card
52093,Male,21,16735,Card
53078,Female,40,13503,Cash
27003,Female,26,18450,Card
29013,Female,64,9321,Card
29625,Female,40,17482,Cash
27672,Female,39,24392,Card
27696,Male,35,19015,Card
28487,Male,62,6584,Card
27618,Male,61,34267,Cash
28611,Female,27,5692,Card
27979,Female,56,6200,Card
28637,Female,20,11726,Cash
34876,Female,42,5994,Card
35272,Female,28,5078,Cash
34837,Male,19,7613,Cash
35735,Female,25,12332,Card
34385,Male,52,20158,Card
35306,Female,44,12981,Cash
34010,Male,24,19633,Cash
35635,Female,35,14459,Card
58535,Male,24,27379,Card
58753,Male,33,22199,Card
58689,Female,33,31281,Cash
57567,Male,57,16469,Card
5218,Male,28,10798,Card
5875,Male,41,17922,Card
4865,Male,23,5271,Card
25569,Male,25,21084,Cash
25046,Female,33,8295,Card
26729,Male,44,15804,Card
26197,Female,33,6205,Card
24565,Male,26,33663,Card
31850,Female,18,13952,Card
32841,Female,18,24968,Card
31508,Male,19,20656,Cash
30343,Male,47,21213,Card
31664,Female,34,19976,Card
30817,Female,22,23104,Card
31343,Male,27,11618,Cash
6827,Female,26,12048,Card
8692,Male,32,13630,Card
7973,Female,26,20334,Card
8858,Female,60,6717,Cash
8677,Female,29,23483,Cash
8922,Male,38,12508,Cash
7526,Male,51,11763,Card
7208,Male,19,20226,Cash
7803,Male,32,13836,Card
8169,Male,28,13671,Cash
6133,Female,62,12879,Cash
8296,Female,38,32713,Cash
8969,Male,18,4669,Card
8463,Male,26,17773,Card
8698,Male,19,15057,Card
8583,Male,30,9284,Card
11513,Male,32,24551,Card
9760,Male,35,5087,Cash
10098,Male,36,10895,Card
10163,Male,35,23391,Card
10845,Female,31,21902,Card
11012,Female,47,3629,Card
11217,Female,33,30992,Card
9621,Male,26,14163,Card
10168,Male,25,24946,Cash
10132,Female,24,2855,Cash
56734,Female,55,7224,Cash
54734,Male,40,14302,Card
56974,Female,23,30571,Cash
56668,Female,31,6224,Cash
54899,Male,23,4545,Cash
56073,Female,35,16588,Cash
55385,Male,31,4191,Cash
56323,Male,34,27568,Cash
56065,Male,19,7880,Card
54373,Male,59,21338,Card
2634,Female,28,21013,Cash
15147,Male,18,10564,Cash
16818,Female,20,10801,Card
17345,Male,36,9751,Card
16978,Male,21,23680,Cash
17388,Female,30,15182,Card
15747,Female,21,18115,Card
21536,Female,45,13635,Cash
22586,Male,26,14299,Card
22104,Male,39,17019,Cash
23623,Male,56,9071,Card
49663,Female,27,29304,Card
48708,Female,55,11086,Card
48327,Female,40,3959,Card
48553,Female,38,23438,Card
48996,Female,37,11142,Card
48943,Female,28,7387,Card
47902,Male,34,2523,Card
45173,Female,19,15087,Card
47566,Male,22,24513,Card
45504,Male,31,6283,Card
46364,Female,37,9735,Card
46775,Male,33,3029,Cash
18931,Male,31,2603,Card
19559,Male,20,21766,Card
19256,Male,30,15482,Cash
19025,Female,32,21795,Card
20708,Female,32,18502,Card
20886,Female,43,2663,Cash
18685,Female,49,3944,Card
20320,Male,34,3082,Card
18466,Male,21,8084,Card
19202,Female,36,7700,Card
18881,Male,54,16422,Card
20228,Male,18,10452,Cash
20232,Female,40,22763,Card
19836,Male,36,8786,Card
18776,Female,62,12720,Card
18562,Male,29,3233,Card
18965,Female,33,12725,Cash
18932,Female,18,8468,Card
19000,Male,29,11920,Card
19819,Male,45,19068,Cash
19426,Male,26,6117,Card
19176,Female,41,3739,Cash
20523,Male,59,19258,Card
19556,Male,33,17632,Cash
20753,Male,60,22529,Cash
20132,Female,34,9278,Cash
20302,Male,40,13296,Cash
18039,Male,24,19412,Cash
19431,Female,23,17333,Cash
18707,Male,19,16724,Card
19984,Female,33,25832,Card
19064,Male,45,13926,Card
44625,Female,64,15578,Card
43606,Male,33,2945,Card
43257,Male,57,12830,Cash
42939,Female,27,20499,Cash
44887,Female,61,12375,Cash
44804,Male,31,16410,Card
42090,Male,55,9299,Card
38887,Female,42,8201,Cash
37850,Male,57,3807,Card
36406,Female,38,2218,Card
37607,Male,35,3651,Cash
38315,Female,34,31973,Card
37052,Female,26,24736,Cash
36352,Female,36,17637,Card
12888,Female,23,6264,Card
14397,Female,51,30698,Cash
13445,Male,26,21189,Card
12207,Female,62,10151,Cash
14258,Male,54,24120,Card
14647,Female,43,18822,Cash
13110,Male,57,9907,Card
13361,Male,60,23951,Cash
12111,Female,43,8756,Card
12733,Female,33,12382,Cash
14964,Female,29,24040,Card
12772,Male,33,4033,Card
41128,Female,31,20647,Card
41971,Male,44,27786,Cash
41033,Female,18,4627,Card
40780,Female,28,21527,Card
39535,Male,46,3221,Card
39241,Female,18,5890,Card
52723,Female,27,16402,Card
28417,Male,18,7128,Card
27139,Female,61,15165,Cash
27083,Male,42,16369,Cash
27264,Male,20,4001,Card
28778,Male,60,12825,Card
28903,Male,41,8170,Cash
28904,Male,18,11551,Card
29486,Female,34,2640,Card
27702,Female,52,32860,Cash
29673,Male,37,13728,Card
29661,Female,52,15692,Cash
27653,Female,32,23399,Card
29483,Female,33,6445,Cash
28626,Female,25,23102,Card
28824,Female,27,20776,Card
27675,Male,61,9660,Cash
28228,Male,27,3035,Card
29007,Female,56,6332,Card
29880,Female,53,8756,Cash
28312,Male,29,26167,Card
28373,Female,25,6558,Card
28495,Male,31,14981,Card
28571,Female,22,33353,Card
29367,Male,65,22171,Card
29727,Female,22,8242,Cash
28121,Female,31,6784,Cash
27704,Female,36,32215,Card
27687,Male,18,14872,Card
35546,Male,36,11527,Cash
34420,Male,32,19336,Cash
35548,Male,25,16400,Card
33830,Male,32,6782,Cash
35256,Male,31,16727,Card
34932,Male,37,16983,Card
33973,Female,34,7812,Card
35776,Male,57,3560,Cash
35725,Female,50,7135,Card
34757,Male,21,2806,Cash
34286,Female,45,7011,Card
33732,Male,22,34741,Cash
33264,Male,34,7676,Cash
35722,Female,18,4854,Card
35623,Female,38,29730,Card
35517,Female,39,14756,Card
58558,Female,36,8005,Card
59101,Male,28,18220,Cash
59968,Female,22,10277,Cash
58257,Male,25,6951,Cash
58167,Female,52,23650,Card
57450,Female,30,21910,Card
58116,Female,26,15911,Card
57296,Male,26,19549,Cash
58178,Male,34,12516,Card
57064,Male,24,21132,Card
58221,Male,63,3990,Card
57640,Male,48,20228,Card
59977,Female,27,18461,Card
59295,Female,24,18493,Card
57586,Male,33,19087,Card
58160,Female,59,21634,Card
59569,Female,37,26408,Card
58453,Female,26,3028,Card
59905,Female,37,34631,Cash
59675,Male,38,6820,Cash
59058,Male,37,4457,Cash
57768,Male,35,3149,Card
58485,Male,22,19721,Card
58921,Female,41,4711,Card
58067,Male,40,16022,Card
59290,Male,23,7996,Card
58415,Male,39,32273,Card
57085,Male,20,10981,Card
59603,Male,30,2354,Cash
58003,Female,36,15125,Card
59397,Male,24,22164,Cash
57053,Male,36,22762,Card
58021,Female,35,13572,Cash
59648,Female,36,17025,Cash
57373,Female,21,4978,Card
58906,Female,37,4745,Card
59017,Male,36,12931,Card
58307,Male,30,4759,Cash
59772,Male,20,9236,Card
57030,Male,21,15970,Card
59985,Male,37,7605,Card
5452,Female,36,19695,Card
3893,Male,32,8243,Card
3021,Female,21,15278,Cash
4330,Male,24,16846,Card
3812,Female,38,8488,Cash
5383,Female,36,4452,Cash
3596,Male,23,17089,Card
5032,Male,39,8737,Cash
3508,Female,34,8604,Card
4992,Female,19,9645,Cash
3793,Male,29,23039,Card
3313,Male,60,23124,Cash
4065,Female,48,17878,Cash
3485,Female,21,9387,Cash
4899,Male,30,29088,Card
5112,Female,32,14156,Card
26457,Male,38,4064,Cash
25294,Female,18,13188,Cash
25793,Female,32,24958,Cash
26677,Male,36,19420,Card
26865,Male,27,9247,Cash
25279,Male,25,33241,Card
24849,Male,60,12068,Cash
24412,Male,24,10503,Card
25481,Female,36,32308,Card
25333,Male,49,13118,Card
26144,Female,38,7685,Card
25932,Female,34,5336,Card
26364,Male,20,19487,Card
26581,Female,39,5337,Cash
24353,Male,27,19821,Card
25922,Male,39,8789,Cash
25355,Female,34,29443,Card
24660,Female,39,12410,Cash
26088,Male,28,27416,Card
26775,Male,36,12399,Card
24408,Male,27,15792,Card
25775,Female,28,5618,Card
26234,Female,36,2286,Cash
25060,Male,20,13411,Card
32239,Female,21,24365,Cash
30434,Male,21,11737,Cash
30335,Female,28,22562,Cash
32022,Male,29,16304,Cash
32585,Female,18,24455,Cash
32575,Female,33,7140,Card
32898,Male,25,34373,Cash
30125,Female,28,12684,Card
30761,Male,42,6455,Cash
32689,Male,28,16364,Cash
7518,Female,65,4930,Card
7140,Female,35,13608,Cash
6291,Male,20,13502,Cash
8113,Male,33,8588,Card
6357,Female,43,12377,Card
7955,Female,32,27893,Card
8785,Male,42,30509,Card
6877,Female,19,6211,Card
7874,Female,29,14514,Card
6479,Male,38,13476,Card
6462,Female,44,2036,Card
8341,Male,39,28085,Card
6284,Female,32,14005,Card
6692,Male,19,3984,Cash
7729,Female,57,22083,Cash
6782,Female,21,21136,Card
7308,Male,25,20543,Card
8831,Female,42,11265,Card
7753,Female,19,5052,Cash
8260,Female,62,17751,Cash
7640,Female,31,5843,Cash
6418,Male,27,21757,Card
8877,Male,38,24618,Card
7890,Female,23,20300,Card
8618,Male,48,21649,Card
8204,Female,39,4691,Card
9763,Male,55,17505,Cash
9171,Male,37,12518,Cash
10003,Female,24,23549,Card
9472,Male,24,6278,Cash
9671,Female,27,12366,Card
10334,Male,23,11203,Card
11288,Female,36,2778,Cash
9914,Male,36,20552,Card
10985,Female,36,13624,Cash
9596,Female,35,7040,Card
10554,Female,35,22844,Card
9272,Male,56,16789,Cash
11876,Female,39,18879,Card
10070,Male,55,9615,Cash
55388,Male,36,21903,Card
56744,Female,34,5527,Card
55655,Male,19,9190,Card
56025,Male,61,13545,Card
54257,Female,19,23955,Cash
54078,Male,23,10520,Card
948,Female,26,31305,Card
2507,Female,19,21506,Cash
1476,Female,42,11812,Cash
2196,Male,19,27855,Card
2627,Male,58,3445,Card
717,Female,27,3692,Card
2694,Male,45,8325,Card
2296,Female,32,12280,Card
2743,Female,23,18612,Cash
1815,Male,28,16401,Cash
938,Male,33,6549,Card
1494,Female,55,23180,Card
16212,Female,40,24585,Cash
15942,Female,55,10657,Cash
16872,Female,65,23701,Card
17825,Male,22,16672,Card
17279,Female,20,6076,Card
17107,Male,29,19792,Cash
17432,Male,47,29333,Card
17923,Female,29,16268,Card
16496,Male,22,13048,Card
17419,Female,59,19315,Cash
16378,Male,19,19647,Card
17642,Female,25,11068,Card
23477,Male,31,24140,Cash
23541,Male,36,7449,Card
21980,Female,19,14015,Card
22310,Male,20,23902,Card
21729,Male,18,21952,Cash
21513,Female,38,23834,Card
21585,Female,44,9564,Cash
23445,Female,27,3430,Card
50751,Female,40,8764,Card
48408,Female,29,13306,Card
50388,Female,53,2024,Card
45369,Male,20,11933,Cash
46024,Male,19,22245,Card
45389,Female,18,17479,Card
45322,Female,60,21623,Cash
47459,Male,42,26706,Card
47704,Male,31,22337,Card
19319,Female,49,26556,Card
19863,Male,23,4646,Cash
19810,Male,44,20451,Card
19939,Male,39,10081,Card
19909,Male,21,12485,Cash
19722,Female,41,22685,Card
20075,Female,30,7448,Card
18994,Female,23,18072,Card
18199,Male,31,19677,Card
20342,Female,63,8191,Cash
20422,Male,39,5863,Card
18304,Female,61,15443,Cash
19891,Female,20,22423,Cash
19225,Male,22,15795,Cash
19768,Female,30,5740,Card
18710,Male,37,5610,Card
20532,Male,63,6876,Card
18048,Female,26,20397,Card
19334,Female,18,13168,Card
18059,Female,43,2310,Card
19926,Female,20,4642,Card
19036,Female,55,11573,Cash
20102,Female,54,21581,Cash
19288,Female,24,3757,Card
19159,Male,38,18005,Cash
20862,Male,52,5737,Card
20778,Male,56,14626,Card
20031,Female,64,23176,Card
19908,Male,24,21793,Card
18201,Male,30,13423,Cash
18087,Female,18,22382,Card
18813,Female,33,29925,Card
44406,Female,20,18748,Cash
44908,Male,25,24150,Cash
44499,Male,28,11182,Card
42291,Female,57,19415,Card
42472,Male,24,5195,Cash
37981,Male,56,19089,Card
38728,Male,33,19227,Card
36106,Male,21,6513,Cash
38401,Male,60,16521,Card
38562,Female,28,22892,Cash
37668,Male,28,11779,Cash
36585,Female,36,20645,Card
38572,Female,54,16616,Card
38524,Female,19,18213,Card
37183,Female,36,16016,Cash
36828,Male,34,2322,Card
37761,Male,39,15003,Card
37833,Male,24,4983,Cash
37346,Male,49,11047,Card
37604,Female,34,22987,Card
38003,Male,22,22147,Cash
38745,Female,22,23134,Card
36548,Male,65,21768,Cash
36477,Female,65,24141,Cash
36987,Male,26,32462,Card
37396,Male,40,20548,Card
36914,Female,39,13921,Card
36396,Male,31,19842,Card
36412,Female,41,9022,Card
36153,Male,47,12306,Cash
14069,Female,20,16026,Cash
13959,Female,28,21880,Cash
13836,Male,30,22919,Cash
12938,Female,62,15952,Card
12239,Female,43,4821,Card
14157,Female,21,15818,Card
14724,Male,28,22189,Card
12780,Male,27,14562,Card
12455,Female,27,11622,Cash
14969,Male,25,3179,Cash
13382,Female,22,17637,Cash
13052,Female,63,20618,Card
14816,Female,18,5748,Cash
14517,Female,33,29866,Card
12416,Male,32,12820,Card
13502,Female,30,7140,Card
12794,Female,49,19822,Cash
12128,Female,29,7012,Card
13368,Female,27,21858,Card
12631,Male,50,24881,Cash
13139,Female,38,10376,Cash
12066,Male,19,20063,Card
12179,Male,46,33221,Cash
14171,Female,52,8297,Card
41942,Male,49,16553,Cash
39763,Male,60,17654,Cash
40513,Female,19,5873,Card
40494,Female,30,10139,Card
39896,Female,62,12204,Card
51261,Female,26,12581,Cash
53360,Male,63,23576,Cash
51682,Male,18,9061,Card
51814,Female,22,16214,Card
53692,Female,28,2880,Card
53922,Female,40,15900,Card
52395,Female,40,9386,Cash
51189,Female,38,13812,Cash
51593,Female,21,20984,Card
53582,Male,42,11752,Card
51156,Male,60,9867,Card
51401,Female,23,32535,Card
53946,Male,42,10219,Card
51977,Female,46,9296,Card
53394,Male,41,13509,Card
51211,Female,39,8049,Card
51657,Male,57,17044,Card
53929,Male,21,18325,Card
53802,Female,20,4981,Cash
53619,Female,63,11994,Cash
53602,Male,65,21542,Cash
51756,Male,19,23929,Cash
53415,Male,38,21841,Cash
53581,Female,52,10562,Card
51311,Female,20,6478,Cash
51063,Male,22,18030,Card
28978,Male,35,34942,Card
27554,Male,21,15388,Cash
27970,Male,31,6931,Cash
27880,Male,25,14146,Cash
34026,Female,23,22798,Card
35484,Male,39,31826,Card
33020,Female,32,3442,Cash
34542,Male,23,6222,Cash
33320,Male,57,9742,Card
34651,Female,33,24387,Cash
34423,Male,25,21522,Card
35529,Male,22,14988,Card
35012,Female,26,13771,Card
57468,Female,32,11451,Card
58062,Female,41,3774,Card
59988,Male,38,16924,Card
57991,Female,18,3418,Card
58758,Female,29,21532,Card
58194,Male,31,15472,Cash
5852,Female,18,7790,Card
3061,Male,28,7494,Card
4389,Female,18,16908,Card
5742,Male,19,29017,Cash
3515,Male,38,4526,Cash
5366,Female,34,19506,Cash
25517,Male,27,9634,Cash
25667,Female,46,3703,Cash
24592,Female,65,5590,Card
26318,Male,49,5844,Card
26268,Male,56,18422,Card
25779,Male,64,3859,Card
31179,Female,38,22783,Card
32618,Female,25,27849,Cash
32532,Male,28,17862,Card
31757,Female,30,6700,Card
30447,Male,29,14291,Cash
30301,Female,19,26891,Cash
32252,Female,36,3155,Cash
32758,Male,21,9570,Card
30678,Male,19,19383,Cash
8576,Female,31,18194,Card
7146,Male,54,6286,Cash
7217,Female,28,19036,Cash
7360,Female,34,22996,Card
7026,Female,44,5941,Cash
8810,Female,40,24443,Cash
6616,Female,36,10160,Cash
8742,Female,44,12587,Card
8496,Male,39,12391,Cash
6630,Female,28,11908,Card
7245,Male,18,10550,Cash
6999,Male,38,4724,Card
7879,Female,63,14599,Cash
6602,Female,30,24734,Card
10253,Female,29,23172,Card
11618,Female,50,16560,Cash
10999,Male,56,3030,Cash
11310,Male,29,9235,Cash
11360,Male,38,12361,Card
11139,Male,56,5136,Card
10283,Male,37,29747,Cash
11610,Male,50,4873,Cash
10536,Female,31,8578,Cash
10769,Female,25,23104,Card
11274,Male,39,4734,Card
9616,Female,36,16529,Card
54088,Male,21,2506,Cash
56318,Female,30,20951,Card
56432,Female,55,22842,Cash
56672,Male,18,2359,Card
56171,Female,31,14755,Card
54014,Female,40,7401,Card
54083,Male,23,5071,Card
56511,Female,28,9025,Cash
55170,Male,36,20501,Cash
16248,Male,50,25718,Card
15984,Male,39,2922,Card
17774,Female,29,4684,Card
16804,Female,22,12525,Cash
17981,Female,26,3545,Cash
15192,Female,27,16823,Cash
22065,Female,27,21011,Cash
21511,Male,25,11688,Cash
22315,Female,19,14510,Card
21323,Male,37,6984,Card
48195,Male,30,14911,Cash
49430,Female,28,19700,Cash
49015,Male,64,23101,Card
49872,Male,24,10108,Card
50714,Male,31,20453,Card
49612,Male,25,4860,Cash
46892,Male,27,16151,Cash
46771,Female,23,11013,Card
47622,Male,45,5736,Card
47594,Female,22,3167,Card
46154,Female,55,4612,Cash
47745,Female,37,2751,Card
46960,Female,26,15960,Card
47545,Male,36,13670,Card
19992,Male,55,16291,Cash
18671,Male,31,20241,Card
19744,Male,23,7015,Card
18397,Male,30,23237,Cash
19720,Female,40,19334,Card
18444,Male,54,2426,Cash
19266,Male,41,15065,Cash
18525,Female,19,12218,Card
18647,Male,33,18981,Card
18809,Male,19,24758,Cash
18570,Male,24,9896,Card
20878,Female,36,19388,Card
18366,Female,49,24782,Card
18999,Male,64,20971,Cash
18765,Female,19,11506,Card
20847,Male,50,13347,Cash
19269,Male,20,5270,Card
19871,Male,29,33291,Card
19377,Female,23,2632,Cash
20659,Male,34,25476,Card
19476,Male,25,19283,Card
20913,Male,46,8301,Card
19004,Female,22,3944,Card
18315,Male,40,8913,Card
18695,Female,19,10647,Card
20158,Female,23,17999,Card
43308,Male,30,25992,Cash
43467,Male,55,11238,Card
44475,Female,37,14327,Card
44251,Female,45,2025,Cash
37646,Female,21,3335,Card
38025,Female,22,26311,Card
37880,Female,60,5328,Card
37934,Male,64,22972,Card
36712,Female,52,23281,Card
37047,Female,21,5487,Card
38045,Male,26,20515,Card
37805,Female,36,6377,Card
12198,Male,32,21151,Card
12199,Male,38,5558,Cash
12876,Male,35,34204,Card
14625,Male,37,3237,Card
13684,Female,35,23086,Card
13793,Male,26,9476,Card
14362,Male,59,7874,Cash
14485,Male,41,11183,Card
12928,Female,59,8429,Cash
14878,Female,20,6464,Card
13785,Male,18,18519,Cash
13213,Male,22,8236,Card
14385,Male,40,4293,Card
13115,Male,21,30031,Card
14646,Female,38,4228,Cash
13825,Male,34,21845,Card
39152,Male,25,2922,Cash
40777,Male,38,13863,Card
40182,Male,30,9898,Card
41874,Female,27,14714,Cash
40131,Female,28,9870,Cash
39285,Female,60,31053,Card
39985,Male,32,4671,Card
41170,Female,43,7795,Cash
29538,Female,33,22329,Cash
29892,Female,27,19596,Card
28493,Male,31,10874,Card
27808,Male,34,3969,Card
28895,Male,40,14062,Cash
29094,Female,40,17804,Cash
27528,Female,60,19592,Card
27175,Female,26,6408,Cash
28543,Male,44,15930,Card
29076,Male,28,16205,Card
27281,Female,33,6616,Card
29504,Male,41,16748,Cash
29663,Male,20,3115,Card
28954,Male,38,9007,Cash
29528,Female,51,4396,Card
27846,Male,51,9309,Card
27052,Female,29,8859,Card
29968,Female,25,12716,Card
28541,Female,31,17001,Card
28209,Male,26,7359,Card
28980,Female,34,7955,Card
33588,Male,58,18344,Card
35868,Female,38,22802,Card
33866,Male,38,20636,Card
35843,Male,31,22349,Card
35712,Male,48,7748,Card
34119,Female,35,13562,Cash
35183,Female,36,6034,Cash
33469,Male,24,20954,Card
35584,Female,31,4086,Card
35666,Female,29,8510,Card
33621,Female,38,7715,Cash
34917,Female,21,18864,Cash
34456,Female,25,20365,Card
35533,Male,63,22018,Card
33271,Male,22,27942,Card
35167,Male,37,18541,Cash
59283,Male,25,12342,Cash
59152,Female,59,25132,Card
59751,Male,26,13628,Cash
58637,Female,36,5597,Cash
57573,Male,29,7444,Cash
58375,Female,54,4677,Card
58054,Female,64,17748,Cash
58376,Male,65,2589,Card
58276,Female,33,10250,Cash
58124,Male,19,9514,Cash
59385,Female,35,14075,Cash
58741,Female,37,5541,Card
57379,Female,19,16537,Card
59690,Male,35,23388,Cash
58587,Male,18,16330,Card
58473,Female,32,3609,Card
57581,Male,26,18019,Cash
57303,Male,53,23420,Cash
59181,Female,28,22530,Cash
58260,Male,32,11204,Card
57432,Male,43,4151,Card
59996,Male,51,16634,Cash
59322,Male,64,20332,Card
57479,Female,20,5909,Cash
57632,Male,48,12578,Card
57778,Female,26,10213,Card
57859,Female,32,11606,Card
57916,Female,37,12128,Card
59063,Female,41,24077,Cash
58107,Male,19,13033,Card
58033,Male,19,8016,Card
58569,Male,24,2103,Card
57366,Male,23,5208,Card
59521,Male,34,33608,Card
58127,Female,52,11212,Card
59106,Female,27,12447,Cash
57578,Female,37,20404,Cash
59613,Female,25,23689,Card
58618,Female,19,22719,Card
4877,Male,37,22158,Card
4481,Female,38,9674,Card
4498,Female,56,12680,Card
4808,Male,23,14722,Card
4127,Male,23,21275,Card
5370,Female,46,25597,Card
3979,Male,43,28600,Card
3782,Male,26,14181,Card
4164,Male,28,10629,Card
5471,Female,21,21083,Cash
4395,Male,38,14656,Card
3012,Female,19,8117,Card
4219,Female,46,12323,Card
3733,Female,26,5525,Card
5696,Female,53,20956,Cash
3130,Female,39,15053,Card
3862,Male,24,21252,Cash
4279,Female,22,6201,Card
25923,Female,63,6685,Card
25645,Male,27,6152,Cash
25116,Female,49,13250,Cash
24583,Female,58,18350,Cash
26128,Female,21,14487,Card
25431,Female,32,19821,Card
26709,Female,22,5730,Card
25839,Female,33,25482,Card
24495,Female,27,34370,Cash
25108,Male,24,14209,Cash
25509,Male,35,21424,Card
26930,Female,26,7973,Cash
25791,Male,27,15295,Card
25640,Male,28,27847,Card
25477,Male,50,10498,Cash
26818,Male,22,23907,Card
25200,Male,19,16655,Card
26078,Male,46,34972,Card
24731,Female,23,2469,Card
31733,Female,19,17731,Card
32104,Female,24,15399,Card
30428,Female,22,20330,Card
31470,Male,24,6283,Card
31563,Male,41,2196,Cash
30433,Female,51,2812,Cash
30616,Female,36,24116,Cash
32609,Male,62,16260,Card
31049,Male,56,21441,Cash
30647,Male,30,10903,Card
31815,Female,49,14260,Cash
31698,Female,63,19476,Card
7154,Male,31,18171,Card
6984,Male,35,14676,Cash
6498,Male,26,17210,Card
6672,Female,35,30716,Card
6383,Female,27,5252,Cash
7852,Male,57,21412,Cash
6805,Female,26,6743,Card
6055,Female,44,13061,Card
7759,Male,47,20428,Cash
8395,Female,21,2556,Card
8667,Female,26,11655,Card
7966,Male,26,14280,Card
6241,Female,20,8328,Card
8729,Male,29,22962,Cash
8913,Male,41,11541,Card
7581,Male,39,18093,Card
8888,Male,30,3223,Card
6233,Male,37,2304,Card
8970,Male,32,21869,Card
7340,Male,26,18178,Cash
6467,Male,38,32024,Card
6840,Male,45,19736,Cash
6628,Female,63,17688,Card
8518,Male,49,30491,Card
6557,Male,22,7575,Card
7690,Female,34,16236,Card
9474,Male,27,15550,Cash
9216,Female,40,32819,Cash
10913,Male,53,8651,Card
9988,Female,57,23264,Card
9746,Male,21,9566,Card
11264,Female,22,21723,Cash
10002,Male,65,8701,Card
11612,Male,26,22253,Card
11642,Male,40,21749,Cash
10741,Female,30,7180,Card
9244,Male,48,2228,Cash
11895,Male,57,14122,Cash
11472,Female,27,4339,Cash
9714,Female,60,8647,Card
10951,Female,61,4219,Cash
9449,Female,29,13750,Cash
9467,Male,27,17234,Card
55969,Male,19,29456,Cash
56357,Male,19,21990,Cash
56830,Female,37,9123,Card
55263,Male,42,9886,Card
54546,Female,29,2888,Card
